Id,MSSubClass,MSZoning,LotArea,Street,Utilities,BldgType,OverallQual,OverallCond,BsmtQual,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,GarageCars,GarageCond,SalePrice
849,50,RL,45600,Pave,AllPub,1Fam,6,8,TA,1908,TA,TA,907.0,GasA,1307,1051,2.0,TA,240000.0
850,80,RL,9600,Pave,AllPub,1Fam,6,7,TA,1976,Gd,Gd,528.0,GasA,1094,761,2.0,TA,187000.0
851,120,RM,4435,Pave,AllPub,TwnhsE,6,5,Gd,2003,Gd,TA,848.0,GasA,848,0,2.0,TA,131500.0
852,120,RL,3196,Pave,AllPub,TwnhsE,8,5,Gd,2003,Gd,TA,1273.0,GasA,1456,0,2.0,TA,215000.0
853,75,RL,7128,Pave,AllPub,1Fam,7,5,TA,1941,TA,Gd,918.0,GasA,918,728,1.0,TA,164000.0
854,80,RL,12095,Pave,AllPub,1Fam,6,6,TA,1964,TA,Gd,1127.0,GasA,1445,0,2.0,TA,158000.0
855,20,RL,17920,Pave,AllPub,1Fam,5,4,TA,1955,TA,TA,1763.0,GasA,1779,0,2.0,TA,170000.0
856,20,RL,6897,Pave,AllPub,1Fam,5,8,TA,1962,TA,Gd,1040.0,GasA,1040,0,1.0,TA,127000.0
857,80,RL,10970,Pave,AllPub,1Fam,6,6,Gd,1978,TA,TA,940.0,GasA,1026,0,2.0,Fa,147000.0
858,60,RL,8125,Pave,AllPub,1Fam,6,5,Gd,1994,TA,TA,702.0,GasA,702,779,2.0,TA,174000.0
859,20,RL,10400,Pave,AllPub,1Fam,7,5,Gd,1976,TA,TA,1090.0,GasA,1370,0,2.0,TA,152000.0
860,60,RL,11029,Pave,AllPub,1Fam,6,7,TA,1968,TA,TA,1054.0,GasA,1512,1142,2.0,TA,250000.0
861,50,RL,7642,Pave,AllPub,1Fam,7,8,TA,1918,Gd,TA,912.0,GasA,912,514,1.0,TA,189950.0
862,190,RL,11625,Pave,AllPub,2fmCon,5,4,TA,1965,TA,TA,1039.0,GasA,1039,0,2.0,TA,131500.0
863,20,RL,9672,Pave,AllPub,1Fam,6,5,Gd,1984,TA,TA,1040.0,GasA,1097,0,2.0,TA,152000.0
864,20,RL,7931,Pave,AllPub,1Fam,5,5,TA,1959,TA,TA,1148.0,GasA,1148,0,1.0,TA,132500.0
865,20,FV,8640,Pave,AllPub,1Fam,7,5,Ex,2007,Gd,TA,1372.0,GasA,1372,0,2.0,TA,250580.0
866,20,RL,8750,Pave,AllPub,1Fam,5,6,TA,1970,TA,TA,1002.0,GasA,1002,0,2.0,TA,148500.0
867,20,RL,10656,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1638.0,GasA,1646,0,3.0,TA,248900.0
868,20,RL,6970,Pave,AllPub,1Fam,4,5,TA,1961,TA,TA,1040.0,GasA,1120,0,2.0,TA,129000.0
869,60,RL,14762,Pave,AllPub,1Fam,5,6,,1948,TA,TA,0.0,GasA,1547,720,2.0,TA,169000.0
870,60,RL,9938,Pave,AllPub,1Fam,7,5,Gd,1993,Gd,TA,1050.0,GasA,1062,887,2.0,TA,236000.0
871,20,RL,6600,Pave,AllPub,1Fam,5,5,TA,1962,TA,TA,894.0,GasA,894,0,1.0,TA,109500.0
872,60,RL,8750,Pave,AllPub,1Fam,6,5,Gd,1998,TA,TA,804.0,GasA,804,878,2.0,TA,200500.0
873,20,RL,8892,Pave,AllPub,1Fam,5,7,TA,1953,Gd,TA,105.0,GasA,910,0,2.0,TA,116000.0
874,40,RL,12144,Pave,AllPub,1Fam,5,7,TA,1949,Gd,TA,832.0,GasA,1036,0,1.0,TA,133000.0
875,50,RM,5720,Pave,AllPub,1Fam,5,6,TA,1941,TA,TA,676.0,GasA,676,455,1.0,TA,66500.0
876,60,FV,9000,Pave,AllPub,1Fam,8,5,Gd,2007,Gd,TA,1184.0,GasA,1184,1426,2.0,TA,303477.0
877,20,RL,25286,Pave,AllPub,1Fam,4,5,TA,1963,TA,TA,1064.0,GasA,1040,0,2.0,TA,132250.0
878,60,RL,8834,Pave,AllPub,1Fam,9,5,Ex,2004,Gd,TA,1462.0,GasA,1462,762,3.0,TA,350000.0
879,85,RL,11782,Pave,AllPub,1Fam,5,7,TA,1961,TA,TA,1109.0,GasA,1155,0,2.0,TA,148000.0
880,20,RL,7000,Pave,AllPub,1Fam,5,8,TA,1978,Gd,Gd,864.0,GasA,864,0,1.0,TA,136500.0
881,20,RL,7024,Pave,AllPub,1Fam,5,5,Ex,2005,TA,TA,1090.0,GasA,1090,0,2.0,TA,157000.0
882,50,RL,13758,Pave,AllPub,1Fam,7,5,Gd,1990,Gd,Gd,1156.0,GasA,1187,530,2.0,TA,187500.0
883,60,RL,9636,Pave,AllPub,1Fam,6,5,Gd,1992,TA,TA,808.0,GasA,808,785,2.0,TA,178000.0
884,75,RL,6204,Pave,AllPub,1Fam,4,5,TA,1912,Gd,TA,795.0,GasA,954,795,1.0,Gd,118500.0
885,20,RL,7150,Pave,AllPub,1Fam,5,5,TA,1967,TA,TA,892.0,GasA,892,0,1.0,TA,100000.0
886,120,FV,5119,Pave,AllPub,TwnhsE,9,5,Ex,1999,Gd,TA,1698.0,GasA,1709,0,2.0,TA,328900.0
887,90,RL,8393,Pave,AllPub,Duplex,5,5,TA,1959,TA,TA,1626.0,GasA,1712,0,2.0,TA,145000.0
888,50,RL,16466,Pave,AllPub,1Fam,5,7,TA,1955,TA,Gd,816.0,GasA,872,521,1.0,TA,135500.0
889,20,RL,15865,Pave,AllPub,1Fam,8,6,TA,1970,Gd,Gd,2217.0,GasA,2217,0,2.0,TA,268000.0
890,20,RL,12160,Pave,AllPub,1Fam,6,4,TA,1953,TA,TA,1505.0,GasA,1505,0,2.0,TA,149500.0
891,50,RL,8064,Pave,AllPub,1Fam,5,7,TA,1949,TA,Gd,672.0,GasA,672,252,2.0,TA,122900.0
892,60,RL,11184,Pave,AllPub,1Fam,6,5,TA,1978,TA,TA,918.0,GasA,918,765,2.0,TA,172500.0
893,20,RL,8414,Pave,AllPub,1Fam,6,8,TA,1963,TA,TA,1059.0,GasA,1068,0,1.0,TA,154500.0
894,20,RL,13284,Pave,AllPub,1Fam,5,5,Gd,1954,TA,TA,1383.0,GasA,1383,0,1.0,TA,165000.0
895,90,RL,7018,Pave,AllPub,Duplex,5,5,,1979,TA,TA,0.0,GasA,1535,0,2.0,TA,118858.0
896,60,RL,7056,Pave,AllPub,1Fam,6,5,TA,1963,TA,TA,780.0,GasA,983,813,2.0,TA,140000.0
897,30,RM,8765,Pave,AllPub,1Fam,4,6,TA,1936,TA,TA,951.0,GasA,951,0,1.0,TA,106500.0
898,90,RL,7018,Pave,AllPub,Duplex,5,5,,1979,TA,TA,0.0,GasA,1120,1120,2.0,TA,142953.0
899,20,RL,12919,Pave,AllPub,1Fam,9,5,Ex,2009,Ex,TA,2330.0,GasA,2364,0,3.0,TA,611657.0
900,20,RL,6993,Pave,AllPub,1Fam,5,7,TA,1961,TA,TA,912.0,GasA,1236,0,1.0,TA,135000.0
901,20,RL,7340,Pave,AllPub,1Fam,4,6,TA,1971,TA,TA,858.0,GasA,858,0,1.0,TA,110000.0
902,20,RL,8712,Pave,AllPub,1Fam,5,7,TA,1957,TA,Gd,992.0,GasA,1306,0,1.0,TA,153000.0
903,60,RL,7875,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,783.0,GasA,807,702,2.0,TA,180000.0
904,20,RL,14859,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1670.0,GasA,1670,0,3.0,TA,240000.0
905,20,RL,6173,Pave,AllPub,1Fam,5,6,TA,1967,TA,TA,876.0,GasA,902,0,1.0,TA,125500.0
906,20,RL,9920,Pave,AllPub,1Fam,5,5,TA,1954,TA,TA,1056.0,GasA,1063,0,1.0,TA,128000.0
907,20,RL,13501,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1623.0,GasA,1636,0,3.0,TA,255000.0
908,50,RL,11500,Pave,AllPub,1Fam,7,7,Gd,1936,Gd,TA,1017.0,GasA,1020,1037,1.0,TA,250000.0
909,20,RL,8885,Pave,AllPub,1Fam,5,5,Gd,1983,TA,TA,864.0,GasA,902,0,2.0,TA,131000.0
910,60,RL,12589,Pave,AllPub,1Fam,6,5,Gd,2005,Gd,TA,742.0,GasA,742,742,2.0,TA,174000.0
911,90,RL,11600,Pave,AllPub,Duplex,5,5,TA,1960,TA,TA,1105.0,GasA,1105,1169,2.0,TA,154300.0
912,20,RL,9286,Pave,AllPub,1Fam,5,7,Gd,1977,TA,TA,1268.0,GasA,1268,0,1.0,TA,143500.0
913,30,RM,6120,Pave,AllPub,1Fam,5,7,TA,1925,TA,TA,768.0,GasA,1015,0,1.0,TA,88000.0
914,90,RH,6270,Pave,AllPub,Duplex,5,6,TA,1949,TA,TA,1001.0,GasA,1001,1001,3.0,TA,145000.0
915,160,FV,3000,Pave,AllPub,TwnhsE,6,5,Gd,2009,Gd,TA,612.0,GasA,612,612,2.0,TA,173733.0
916,160,RM,2001,Pave,AllPub,Twnhs,4,5,TA,1970,TA,TA,546.0,GasA,546,546,1.0,TA,75000.0
917,20,C (all),9000,Pave,AllPub,1Fam,2,3,TA,1949,TA,TA,480.0,GasA,480,0,1.0,TA,35311.0
918,20,RL,17140,Pave,AllPub,1Fam,4,6,TA,1956,TA,TA,1134.0,GasA,1229,0,1.0,TA,135000.0
919,60,RL,13125,Pave,AllPub,1Fam,7,5,Ex,1991,Gd,TA,1104.0,GasA,912,1215,3.0,TA,238000.0
920,20,RL,11029,Pave,AllPub,1Fam,6,8,Gd,1958,Ex,TA,1184.0,GasA,1414,0,2.0,TA,176500.0
921,60,RL,8462,Pave,AllPub,1Fam,6,5,Gd,1994,Gd,Gd,928.0,GasA,936,785,2.0,TA,201000.0
922,90,RL,8777,Pave,AllPub,Duplex,5,7,TA,1900,TA,TA,1272.0,GasA,1272,928,0.0,,145900.0
923,20,RL,10237,Pave,AllPub,1Fam,6,5,Gd,2005,Gd,TA,1316.0,GasA,1316,0,2.0,TA,169990.0
924,120,RL,8012,Pave,AllPub,TwnhsE,6,5,Gd,1993,Gd,TA,1604.0,GasA,1617,0,2.0,TA,193000.0
925,20,RL,10240,Pave,AllPub,1Fam,6,6,Gd,1980,TA,Gd,1686.0,GasA,1686,0,2.0,TA,207500.0
926,20,RL,15611,Pave,AllPub,1Fam,5,6,Gd,1977,TA,TA,1126.0,GasA,1126,0,2.0,TA,175000.0
927,60,RL,11999,Pave,AllPub,1Fam,8,5,Gd,2003,Gd,TA,1181.0,GasA,1234,1140,3.0,TA,285000.0
928,60,RL,9900,Pave,AllPub,1Fam,7,5,TA,1968,TA,TA,832.0,GasA,1098,880,2.0,TA,176000.0
929,20,RL,11838,Pave,AllPub,1Fam,8,5,Gd,2001,Gd,TA,1753.0,GasA,1788,0,2.0,TA,236500.0
930,60,RL,13006,Pave,AllPub,1Fam,7,5,Gd,1997,TA,TA,964.0,GasA,993,1243,2.0,TA,222000.0
931,20,RL,8925,Pave,AllPub,1Fam,8,5,Gd,2007,Gd,TA,1466.0,GasA,1466,0,3.0,TA,201000.0
932,20,RL,9100,Pave,AllPub,1Fam,5,6,TA,1965,TA,TA,925.0,GasA,925,0,1.0,TA,117500.0
933,20,RL,11670,Pave,AllPub,1Fam,9,5,Ex,2006,Ex,TA,1905.0,GasA,1905,0,3.0,TA,320000.0
934,20,RL,8487,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,1500.0,GasA,1500,0,2.0,TA,190000.0
935,20,RL,27650,Pave,AllPub,1Fam,7,7,Gd,1960,TA,TA,585.0,GasA,2069,0,2.0,TA,242000.0
936,30,RL,5825,Pave,AllPub,1Fam,4,5,Fa,1926,TA,Gd,600.0,GasA,747,0,2.0,TA,79900.0
937,20,RL,10083,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,1176.0,GasA,1200,0,2.0,TA,184900.0
938,60,RL,9675,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,1113.0,GasA,1113,858,2.0,TA,253000.0
939,60,RL,8760,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1391.0,GasA,1391,571,3.0,TA,239799.0
940,70,RL,24090,Pave,AllPub,1Fam,7,7,TA,1940,TA,Gd,1032.0,GasA,1207,1196,1.0,TA,244400.0
941,90,RL,12640,Pave,AllPub,Duplex,6,5,TA,1976,TA,TA,1728.0,GasA,1728,0,2.0,TA,150900.0
942,60,RL,8755,Pave,AllPub,1Fam,7,5,Gd,1999,Gd,TA,992.0,GasA,1022,1038,2.0,TA,214000.0
943,90,RL,7711,Pave,AllPub,Duplex,4,3,Gd,1977,TA,TA,1440.0,GasA,1440,0,0.0,,150000.0
944,90,RL,25000,Pave,AllPub,Duplex,5,4,TA,1967,TA,TA,1632.0,GasA,1632,0,2.0,TA,143000.0
945,20,RL,14375,Pave,NoSeWa,1Fam,6,6,TA,1958,TA,TA,819.0,GasA,1344,0,2.0,TA,137500.0
946,50,RM,8820,Pave,AllPub,1Fam,5,6,TA,1890,TA,TA,1088.0,GasA,1188,561,2.0,TA,124900.0
947,80,RL,8163,Pave,AllPub,1Fam,5,6,TA,1959,TA,Gd,1144.0,GasA,1144,0,1.0,TA,143000.0
948,20,RL,14536,Pave,AllPub,1Fam,8,5,Gd,2002,Gd,TA,1616.0,GasA,1629,0,3.0,TA,270000.0
949,60,RL,14006,Pave,AllPub,1Fam,7,5,Gd,2002,Gd,TA,936.0,GasA,936,840,2.0,TA,192500.0
950,20,RL,9360,Pave,AllPub,1Fam,6,7,TA,1972,TA,TA,1161.0,GasA,1381,0,2.0,TA,197500.0
951,20,RL,7200,Pave,AllPub,1Fam,5,8,TA,1950,TA,TA,864.0,GasA,864,0,2.0,TA,129000.0
952,20,RH,7800,Pave,AllPub,1Fam,5,5,TA,1965,TA,TA,828.0,GasA,965,0,1.0,TA,119900.0
953,85,RL,7200,Pave,AllPub,1Fam,5,8,Gd,1972,TA,Gd,768.0,GasA,768,0,1.0,TA,133900.0
954,60,RL,11075,Pave,AllPub,1Fam,5,4,TA,1969,TA,TA,784.0,GasA,1168,800,2.0,TA,172000.0
955,90,RL,9400,Pave,AllPub,Duplex,6,5,Gd,1975,TA,TA,945.0,GasA,980,0,0.0,,127500.0
956,90,RH,7136,Pave,AllPub,Duplex,6,6,Gd,1946,TA,TA,979.0,GasA,979,979,2.0,TA,145000.0
957,160,RM,1300,Pave,AllPub,TwnhsE,6,6,Gd,1980,TA,TA,561.0,GasA,561,668,2.0,TA,124000.0
958,20,RL,7420,Pave,AllPub,1Fam,5,5,TA,1962,TA,TA,1057.0,GasA,1057,0,2.0,TA,132000.0
959,20,RL,8450,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,1337.0,GasA,1337,0,2.0,TA,185000.0
960,160,FV,2572,Pave,AllPub,Twnhs,7,5,Gd,1999,Gd,TA,696.0,GasA,696,720,2.0,TA,155000.0
961,20,RL,7207,Pave,AllPub,1Fam,5,7,TA,1958,TA,Gd,858.0,GasA,858,0,0.0,,116500.0
962,60,RL,12227,Pave,AllPub,1Fam,6,7,Gd,1977,TA,Gd,1330.0,GasA,1542,1330,2.0,TA,272000.0
963,160,RL,2308,Pave,AllPub,TwnhsE,6,6,Gd,1976,TA,TA,804.0,GasA,804,744,2.0,TA,155000.0
964,20,RL,11923,Pave,AllPub,1Fam,9,5,Ex,2007,Gd,TA,1800.0,GasA,1800,0,2.0,TA,239000.0
965,60,RL,11316,Pave,AllPub,1Fam,7,5,Gd,2002,Gd,TA,817.0,GasA,824,1070,2.0,TA,214900.0
966,60,RL,10237,Pave,AllPub,1Fam,6,5,Gd,2005,Gd,TA,783.0,GasA,783,701,2.0,TA,178900.0
967,50,RL,9600,Pave,AllPub,1Fam,5,7,TA,1940,Gd,Gd,728.0,GasA,976,332,1.0,TA,160000.0
968,20,RL,7390,Pave,AllPub,1Fam,5,7,TA,1955,TA,TA,1098.0,GasA,1098,0,1.0,TA,135000.0
969,50,RM,5925,Pave,AllPub,1Fam,3,6,TA,1910,TA,TA,600.0,Grav,600,368,0.0,,37900.0
970,190,RL,10382,Pave,AllPub,2fmCon,6,5,TA,1958,TA,Fa,588.0,GasA,1095,0,1.0,TA,140000.0
971,50,RL,10800,Pave,AllPub,1Fam,4,4,TA,1949,TA,TA,720.0,GasA,720,472,0.0,,135000.0
972,160,RL,2268,Pave,AllPub,Twnhs,7,5,Gd,2003,Gd,TA,764.0,GasA,764,862,2.0,TA,173000.0
973,120,RL,7892,Pave,AllPub,TwnhsE,6,5,Gd,1979,TA,TA,918.0,GasA,918,0,1.0,TA,99500.0
974,20,FV,11639,Pave,AllPub,1Fam,7,5,Gd,2007,Gd,TA,1428.0,GasA,1428,0,2.0,TA,182000.0
975,70,RL,11414,Pave,AllPub,1Fam,7,8,Gd,1910,TA,Gd,728.0,GasA,1136,883,2.0,TA,167500.0
976,160,FV,2651,Pave,AllPub,Twnhs,7,5,Gd,2000,Gd,TA,673.0,GasA,673,709,2.0,TA,165000.0
977,30,RL,5900,Pave,AllPub,1Fam,4,7,Gd,1923,TA,TA,440.0,GasA,869,0,0.0,,85500.0
978,120,FV,4274,Pave,AllPub,TwnhsE,7,5,Gd,2006,Gd,TA,1241.0,GasA,1241,0,2.0,TA,199900.0
979,20,RL,9450,Pave,AllPub,1Fam,4,5,TA,1954,TA,TA,894.0,GasA,894,0,2.0,TA,110000.0
980,20,RL,8816,Pave,AllPub,1Fam,5,6,TA,1963,TA,TA,1121.0,GasA,1121,0,2.0,TA,139000.0
981,85,RL,12122,Pave,AllPub,1Fam,7,9,TA,1961,Ex,TA,944.0,GasA,999,0,2.0,TA,178400.0
982,60,RL,12203,Pave,AllPub,1Fam,8,5,Gd,1998,Gd,TA,1225.0,GasA,1276,1336,3.0,TA,336000.0
983,20,RL,3182,Pave,AllPub,1Fam,7,5,Gd,2007,Gd,TA,1266.0,GasA,1266,0,2.0,TA,159895.0
984,60,RL,11250,Pave,AllPub,1Fam,8,5,Gd,2002,Gd,TA,1128.0,GasA,1149,1141,2.0,TA,255900.0
985,90,RL,10125,Pave,AllPub,Duplex,5,5,,1977,TA,TA,0.0,GasA,1302,432,2.0,TA,126000.0
986,190,RL,10880,Pave,AllPub,2fmCon,5,5,TA,1950,TA,TA,1164.0,GasW,1164,0,1.0,TA,125000.0
987,50,RM,5310,Pave,AllPub,1Fam,6,8,TA,1910,TA,Gd,485.0,GasA,1001,634,1.0,TA,117000.0
988,20,RL,10159,Pave,AllPub,1Fam,9,5,Ex,2009,Ex,TA,1930.0,GasA,1940,0,3.0,TA,395192.0
989,60,RL,12046,Pave,AllPub,1Fam,6,6,TA,1976,TA,TA,848.0,GasA,1118,912,2.0,TA,195000.0
990,60,FV,8125,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,770.0,GasA,778,798,2.0,TA,197000.0
991,60,RL,9452,Pave,AllPub,1Fam,8,5,Gd,1997,Gd,TA,1396.0,GasA,1407,985,3.0,TA,348000.0
992,70,RM,17671,Pave,AllPub,1Fam,8,9,TA,1882,Gd,Gd,916.0,GasA,916,826,2.0,TA,168000.0
993,60,RL,9760,Pave,AllPub,1Fam,6,8,TA,1964,TA,TA,822.0,GasA,1020,831,2.0,TA,187000.0
994,60,RL,8846,Pave,AllPub,1Fam,6,5,Gd,2005,TA,TA,750.0,GasA,750,750,2.0,TA,173900.0
995,20,RL,12456,Pave,AllPub,1Fam,10,5,Ex,2006,Ex,TA,1700.0,GasA,1718,0,3.0,TA,337500.0
996,50,RL,4712,Pave,AllPub,1Fam,4,7,TA,1946,TA,TA,747.0,GasA,774,456,1.0,TA,121600.0
997,20,RL,10659,Pave,AllPub,1Fam,5,6,TA,1961,TA,TA,1050.0,GasA,1050,0,1.0,TA,136500.0
998,20,RL,11717,Pave,AllPub,1Fam,6,6,TA,1970,TA,TA,1442.0,GasA,1442,0,2.0,TA,185000.0
999,30,RM,9786,Pave,AllPub,1Fam,3,4,TA,1922,TA,TA,1007.0,GasA,1077,0,1.0,Fa,91000.0
1000,20,RL,6762,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1187.0,GasA,1208,0,2.0,TA,206000.0
1001,20,RL,10206,Pave,AllPub,1Fam,3,3,,1952,TA,TA,0.0,GasW,944,0,2.0,Fa,82000.0
1002,30,RL,5400,Pave,AllPub,1Fam,5,6,Fa,1920,TA,TA,691.0,GasA,691,0,1.0,TA,86000.0
1003,20,RL,11957,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1574.0,GasA,1574,0,3.0,TA,232000.0
1004,90,RL,11500,Pave,AllPub,Duplex,5,6,TA,1976,TA,TA,1680.0,GasA,1680,0,2.0,TA,136905.0
1005,120,RL,3182,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1346.0,GasA,1504,0,2.0,TA,181000.0
1006,80,RL,8385,Pave,AllPub,1Fam,5,8,Gd,1977,Gd,TA,985.0,GasA,985,0,1.0,TA,149900.0
1007,20,RL,12155,Pave,AllPub,1Fam,6,3,Gd,1970,TA,TA,1657.0,GasA,1657,0,2.0,TA,163500.0
1008,160,RM,2217,Pave,AllPub,TwnhsE,4,4,TA,1970,TA,TA,546.0,GasA,546,546,1.0,TA,88000.0
1009,20,RL,12118,Pave,AllPub,1Fam,7,5,Ex,2004,Gd,TA,1710.0,GasA,1710,0,2.0,TA,240000.0
1010,50,RL,6000,Pave,AllPub,1Fam,5,5,TA,1926,TA,Fa,1008.0,GasA,1008,0,0.0,,102000.0
1011,50,RL,21286,Pave,AllPub,1Fam,5,5,TA,1948,TA,TA,720.0,GasA,720,551,1.0,TA,135000.0
1012,90,RL,9825,Pave,AllPub,Duplex,5,5,,1965,TA,TA,0.0,GasA,1664,0,0.0,,100000.0
1013,70,RL,10592,Pave,AllPub,1Fam,6,7,TA,1923,TA,Gd,602.0,GasA,900,602,1.0,TA,165000.0
1014,30,RM,7200,Pave,AllPub,1Fam,5,4,TA,1910,TA,TA,1022.0,GasW,1022,0,1.0,TA,85000.0
1015,20,RL,11664,Pave,AllPub,1Fam,6,5,TA,1948,TA,TA,1082.0,GasA,1082,0,1.0,TA,119200.0
1016,60,RL,8400,Pave,AllPub,1Fam,8,6,Gd,2001,Gd,TA,810.0,GasA,810,855,2.0,TA,227000.0
1017,20,RL,11883,Pave,AllPub,1Fam,7,5,Gd,1996,Gd,TA,1504.0,GasA,1504,0,2.0,TA,203000.0
1018,120,RL,5814,Pave,AllPub,TwnhsE,8,5,Gd,1984,Gd,TA,1220.0,GasA,1360,0,2.0,TA,187500.0
1019,80,RL,10784,Pave,AllPub,1Fam,7,5,Gd,1991,Gd,TA,384.0,GasA,802,670,2.0,TA,160000.0
1020,120,RL,3013,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1362.0,GasA,1506,0,2.0,TA,213490.0
1021,20,RL,7024,Pave,AllPub,1Fam,4,5,Gd,2005,TA,TA,1132.0,GasA,1132,0,2.0,TA,176000.0
1022,20,RL,7406,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1199.0,GasA,1220,0,2.0,TA,194000.0
1023,50,RM,9439,Pave,AllPub,1Fam,5,5,TA,1930,TA,TA,912.0,GasA,912,336,1.0,Fa,87000.0
1024,120,RL,3182,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1346.0,GasA,1504,0,2.0,TA,191000.0
1025,20,RL,15498,Pave,AllPub,1Fam,8,6,Gd,1976,Gd,TA,1565.0,GasA,2898,0,2.0,TA,287000.0
1026,20,RL,7700,Pave,AllPub,1Fam,5,5,TA,1972,TA,TA,882.0,GasA,882,0,2.0,TA,112500.0
1027,20,RL,9300,Pave,AllPub,1Fam,5,5,TA,1960,TA,TA,1268.0,GasA,1264,0,2.0,TA,167500.0
1028,20,RL,9520,Pave,AllPub,1Fam,8,5,Gd,2007,Gd,TA,1638.0,GasA,1646,0,3.0,TA,293077.0
1029,50,RL,9492,Pave,AllPub,1Fam,5,5,TA,1941,TA,TA,768.0,GasA,968,408,1.0,TA,105000.0
1030,160,RM,1680,Pave,AllPub,Twnhs,6,7,TA,1972,TA,TA,672.0,GasA,672,546,1.0,TA,118000.0
1031,190,RH,7082,Pave,AllPub,2fmCon,5,8,TA,1916,TA,TA,686.0,GasA,948,980,0.0,,160000.0
1032,75,RL,15863,Pave,AllPub,1Fam,7,3,TA,1920,TA,TA,824.0,GasA,1687,998,2.0,TA,197000.0
1033,60,RL,14541,Pave,AllPub,1Fam,8,7,Gd,1993,Gd,Gd,1338.0,GasA,1352,1168,3.0,TA,310000.0
1034,20,RL,8125,Pave,AllPub,1Fam,7,5,Gd,2002,Gd,TA,1654.0,GasA,1654,0,3.0,TA,230000.0
1035,30,RL,6305,Pave,AllPub,1Fam,5,7,Fa,1938,TA,Gd,920.0,GasA,954,0,1.0,TA,119750.0
1036,20,RL,11500,Pave,AllPub,1Fam,4,3,,1957,TA,Gd,0.0,GasA,845,0,1.0,TA,84000.0
1037,20,RL,12898,Pave,AllPub,1Fam,9,5,Ex,2007,Gd,TA,1620.0,GasA,1620,0,3.0,TA,315500.0
1038,60,RL,9240,Pave,AllPub,1Fam,8,5,Gd,2001,Gd,TA,1055.0,GasA,1055,1208,2.0,TA,287000.0
1039,160,RM,1533,Pave,AllPub,Twnhs,4,6,TA,1970,TA,TA,546.0,GasA,798,546,0.0,,97000.0
1040,180,RM,1477,Pave,AllPub,TwnhsE,4,4,Gd,1970,TA,TA,630.0,GasA,630,0,1.0,TA,80000.0
1041,20,RL,13125,Pave,AllPub,1Fam,5,4,TA,1957,TA,TA,1134.0,GasA,1803,0,2.0,TA,155000.0
1042,60,RL,9130,Pave,AllPub,1Fam,6,8,TA,1966,TA,TA,800.0,GasA,800,832,2.0,TA,173000.0
1043,120,RL,5381,Pave,AllPub,Twnhs,6,5,Gd,2005,Gd,TA,1306.0,GasA,1306,0,2.0,TA,196000.0
1044,60,RL,11839,Pave,AllPub,1Fam,7,5,Gd,1990,TA,TA,1475.0,GasA,1532,797,2.0,TA,262280.0
1045,20,RL,9600,Pave,AllPub,1Fam,8,5,Gd,1981,Gd,TA,2524.0,GasA,2524,0,2.0,TA,278000.0
1046,20,RL,13680,Pave,AllPub,1Fam,3,5,,1955,TA,TA,0.0,GasA,1733,0,2.0,TA,139600.0
1047,60,RL,16056,Pave,AllPub,1Fam,9,5,Ex,2005,Gd,TA,1992.0,GasA,1992,876,3.0,TA,556581.0
1048,20,RL,9245,Pave,AllPub,1Fam,5,5,Gd,1994,TA,TA,990.0,GasA,990,0,2.0,TA,145000.0
1049,20,RL,21750,Pave,AllPub,1Fam,5,4,,1960,TA,Fa,0.0,GasA,1771,0,2.0,TA,115000.0
1050,20,RL,11100,Pave,AllPub,1Fam,4,7,,1946,TA,TA,0.0,GasA,930,0,1.0,TA,84900.0
1051,20,RL,8993,Pave,AllPub,1Fam,7,5,Gd,2007,Gd,TA,1302.0,GasA,1302,0,2.0,TA,176485.0
1052,20,RL,11175,Pave,AllPub,1Fam,7,5,Gd,2007,Gd,TA,1316.0,GasA,1316,0,2.0,TA,200141.0
1053,60,RL,9500,Pave,AllPub,1Fam,6,6,TA,1964,TA,TA,816.0,GasA,1127,850,2.0,TA,165000.0
1054,20,RL,8562,Pave,AllPub,1Fam,5,6,TA,1957,TA,TA,1216.0,GasA,1526,0,1.0,TA,144500.0
1055,60,RL,11367,Pave,AllPub,1Fam,8,5,Gd,2002,Gd,TA,1065.0,GasA,1091,898,2.0,TA,255000.0
1056,20,RL,11361,Pave,AllPub,1Fam,6,5,Gd,1976,TA,TA,1193.0,GasA,1523,0,2.0,TA,180000.0
